customer_id,age,annual_income,employment_length_years,total_debt_outstanding,debt_to_income_ratio,credit_utilization_ratio,num_open_accounts,missed_payments_history,loan_amount_requested,loan_purpose,creditworthiness_target
CUST_101664,44,40587.96,3.3,8558.65,0.2109,0.3975,7,0,30336.82,Home,1
CUST_101665,23,99914.25,0.3,14941.05,0.1495,0.2771,5,1,58853.2,Car,1
CUST_101666,52,35312.4,18.0,11513.28,0.326,0.0885,6,1,38829.27,Car,1
CUST_101667,55,86080.39,10.6,13776.45,0.16,0.2292,5,0,22491.95,Home,1
CUST_101668,58,142353.95,10.5,120803.72,0.8486,0.3536,8,3,90922.34,Car,0
CUST_101669,33,58923.07,4.3,5264.85,0.0894,0.0722,7,0,18322.97,Education,1
CUST_101670,67,75900.85,13.6,30581.58,0.4029,0.2905,8,0,14561.13,Personal,1
CUST_101671,45,88586.47,11.5,36468.82,0.4117,0.4955,8,0,51963.86,Car,1
CUST_101672,29,98906.37,3.7,28732.85,0.2905,0.5445,12,3,112959.15,Home,0
CUST_101673,24,37617.67,1.8,19075.22,0.5071,0.3922,8,2,33640.49,Home,0
CUST_101674,34,17368.09,8.0,2952.26,0.17,0.3104,4,0,6217.11,Education,1
CUST_101675,57,38128.09,13.7,25817.67,0.6771,0.5766,8,2,23215.63,Car,0
CUST_101676,54,65404.97,9.4,20665.23,0.316,0.5489,9,0,63913.54,Car,1
CUST_101677,31,41931.34,2.4,21933.2,0.5231,0.0413,7,0,13206.48,Car,1
CUST_101678,61,77197.0,14.1,48056.01,0.6225,0.2461,6,1,25016.94,Education,1
CUST_101679,23,34871.25,1.9,26545.17,0.7612,0.9659,10,0,10431.16,Home,0
CUST_101680,48,60322.07,17.6,43349.25,0.7186,0.8789,5,0,46338.65,Car,1
CUST_101681,49,24283.98,16.4,13031.93,0.5366,0.7862,7,0,3201.75,Personal,1
CUST_101682,29,77269.89,2.4,27872.37,0.3607,0.9821,4,0,57672.97,Car,0
CUST_101683,23,50504.49,1.5,22856.5,0.4526,0.3147,7,1,50903.82,Car,0
CUST_101684,45,25270.66,12.5,16804.68,0.665,0.9362,9,0,24283.02,Education,0
CUST_101685,54,30533.36,14.9,22962.2,0.752,0.4057,6,0,25450.0,Home,1
CUST_101686,32,77133.51,5.8,10260.73,0.133,0.9207,10,1,26336.59,Personal,0
CUST_101687,62,44652.36,18.7,15980.41,0.3579,0.2003,3,0,44565.69,Car,1
CUST_101688,29,25952.39,4.5,17411.28,0.6709,0.9665,6,3,29928.61,Education,0
CUST_101689,35,168877.48,9.0,66760.88,0.3953,0.6281,5,0,51028.11,Home,1
CUST_101690,60,71506.72,7.1,22580.55,0.3158,0.3237,6,0,78754.72,Education,1
CUST_101691,45,156736.31,15.6,59412.18,0.3791,0.1982,4,0,162737.39,Home,1
CUST_101692,25,40067.38,1.0,21326.9,0.5323,0.0253,6,0,47167.65,Personal,1
CUST_101693,31,44004.67,1.6,37397.11,0.8498,0.9309,3,0,19855.05,Home,0
CUST_101694,54,117705.46,26.6,52307.59,0.4444,0.2711,4,0,132710.4,Car,1
CUST_101695,44,48504.5,18.5,10515.56,0.2168,0.3265,3,3,14428.62,Education,1
CUST_101696,35,70284.08,2.1,12670.62,0.1803,0.297,13,0,20571.77,Education,1
CUST_101697,58,28076.26,15.6,2355.03,0.0839,0.786,7,0,6111.85,Home,1
CUST_101698,28,41635.62,1.8,20695.14,0.4971,0.8752,8,0,23755.17,Car,0
CUST_101699,25,20929.26,2.2,10164.46,0.4857,0.6432,8,0,2373.39,Home,1
CUST_101700,68,25379.1,32.7,5435.88,0.2142,0.0884,7,0,13183.89,Personal,1
CUST_101701,46,15042.47,19.9,9119.7,0.6063,0.9527,4,0,11861.27,Business,0
CUST_101702,38,16802.55,9.8,10802.12,0.6429,0.0781,6,1,3126.75,Home,1
CUST_101703,26,185310.51,2.1,47676.42,0.2573,0.7543,10,0,185370.26,Car,1
CUST_101704,57,27489.24,19.3,8941.69,0.3253,0.7489,6,0,11600.24,Car,1
CUST_101705,68,63986.76,15.3,53901.0,0.8424,0.0352,6,0,9668.47,Home,1
CUST_101706,33,97213.67,9.6,33967.58,0.3494,0.1176,10,0,49780.5,Education,1
CUST_101707,48,50998.94,19.9,33590.01,0.6586,0.0944,9,0,12866.03,Car,1
CUST_101708,25,22480.13,2.5,9265.87,0.4122,0.2754,6,0,21913.82,Car,1
CUST_101709,33,73607.16,4.3,50397.05,0.6847,0.1988,6,0,34404.58,Home,1
CUST_101710,37,56261.38,5.2,37426.12,0.6652,0.3984,7,1,12867.92,Home,1
CUST_101711,60,74128.92,4.9,43306.47,0.5842,0.2868,7,1,44405.14,Business,1
CUST_101712,65,81085.87,30.2,59502.65,0.7338,0.1547,5,0,48422.4,Business,1
CUST_101713,52,181744.37,13.3,145645.36,0.8014,0.0644,11,0,73273.96,Home,1
CUST_101714,49,53353.11,9.5,27422.79,0.514,0.7477,8,2,24526.22,Car,0
CUST_101715,23,33810.23,1.3,8113.61,0.24,0.2595,7,0,31975.1,Home,1
CUST_101716,60,62045.01,26.9,22888.6,0.3689,0.0703,7,3,49797.14,Personal,1
CUST_101717,54,18190.29,6.4,11944.56,0.6566,0.1472,7,1,6114.18,Home,0
CUST_101718,60,117460.1,28.0,67035.28,0.5707,0.3337,6,0,134257.22,Car,1
CUST_101719,47,20720.86,19.7,3983.35,0.1922,0.4666,6,0,9017.65,Education,1
CUST_101720,33,32876.84,9.9,2991.52,0.091,0.7583,8,0,22579.27,Home,1
CUST_101721,65,91114.65,17.0,54337.98,0.5964,0.1794,7,0,66352.66,Education,1
CUST_101722,53,55931.74,8.3,14031.22,0.2509,0.731,4,0,18738.97,Business,1
CUST_101723,26,37512.33,2.2,16870.65,0.4497,0.9513,2,0,15768.23,Home,1
CUST_101724,44,43862.18,8.0,28396.26,0.6474,0.9455,7,0,27578.92,Education,1
CUST_101725,39,101755.72,4.2,50891.44,0.5001,0.1778,11,3,38865.98,Home,0
CUST_101726,36,33698.49,8.4,3930.66,0.1166,0.7454,3,0,14698.99,Home,1
CUST_101727,60,106688.84,17.3,21173.91,0.1985,0.2838,6,1,82626.75,Car,1
CUST_101728,48,19151.82,19.8,4318.02,0.2255,0.9117,7,0,17373.19,Business,0
CUST_101729,53,82485.6,4.0,21140.35,0.2563,0.4959,1,0,80924.86,Home,1
CUST_101730,68,99640.64,26.4,50051.76,0.5023,0.3122,7,1,23305.13,Business,1
CUST_101731,61,24030.15,26.0,10889.81,0.4532,0.8881,5,0,21884.19,Home,1
CUST_101732,33,40322.72,8.2,8569.71,0.2125,0.3444,9,1,45564.76,Business,0
CUST_101733,63,23141.5,31.0,2407.73,0.104,0.4192,6,2,17097.1,Home,1
CUST_101734,65,70180.46,27.5,13133.98,0.1871,0.357,10,0,53698.46,Home,1
CUST_101735,45,49490.97,18.7,41448.94,0.8375,0.3751,5,0,56956.97,Business,1
CUST_101736,62,60393.49,14.0,25657.42,0.4248,0.3311,4,0,63798.2,Home,1
CUST_101737,56,24844.28,16.3,18481.07,0.7439,0.0921,3,2,17724.81,Home,0
CUST_101738,47,25707.06,3.0,18740.5,0.729,0.7829,5,1,24227.22,Personal,0
CUST_101739,58,16907.23,4.0,7764.06,0.4592,0.1502,4,0,5055.07,Business,1
CUST_101740,27,32491.84,1.9,19993.86,0.6154,0.0941,4,0,18014.3,Personal,1
CUST_101741,25,51918.02,0.9,10601.74,0.2042,0.2058,6,0,46048.7,Business,1
CUST_101742,63,102816.15,12.1,61763.45,0.6007,0.0228,5,0,42919.67,Home,1
CUST_101743,65,64472.77,10.1,17272.75,0.2679,0.7682,7,0,38637.72,Education,1
CUST_101744,51,40723.41,3.7,29143.7,0.7156,0.7752,5,0,11809.82,Personal,0
CUST_101745,43,152707.5,16.9,17863.62,0.117,0.4969,7,0,166082.15,Business,1
CUST_101746,62,72162.31,4.4,48241.29,0.6685,0.2187,6,1,78313.08,Personal,0
CUST_101747,30,134773.03,6.2,17513.69,0.1299,0.2852,3,0,84394.22,Home,1
CUST_101748,52,48745.67,6.6,36800.61,0.755,0.2459,7,0,15169.92,Car,1
CUST_101749,63,28483.15,31.8,8355.92,0.2934,0.1317,10,0,24129.0,Education,1
CUST_101750,50,17442.29,21.7,10003.41,0.5735,0.9192,7,0,5841.22,Personal,1
CUST_101751,59,73272.16,21.8,32239.88,0.44,0.3877,7,0,25751.8,Home,1
CUST_101752,51,20819.18,17.7,7141.86,0.343,0.1342,8,0,24342.85,Home,1
CUST_101753,38,31229.13,1.9,17686.73,0.5664,0.0696,6,0,6542.36,Home,1
CUST_101754,56,49213.22,28.4,39765.19,0.808,0.1373,7,1,25451.4,Car,1
CUST_101755,22,52398.1,1.4,4349.87,0.083,0.1127,7,0,37221.63,Home,1
CUST_101756,34,56298.74,10.2,44199.14,0.7851,0.7958,6,0,12305.16,Home,1
CUST_101757,33,23182.26,7.3,12455.02,0.5373,0.7834,8,1,3311.29,Car,0
CUST_101758,49,36492.56,9.9,25393.4,0.6959,0.2948,7,0,25419.69,Education,1
CUST_101759,32,58210.24,8.7,20786.87,0.3571,0.1232,5,2,13156.4,Personal,0
CUST_101760,59,172524.22,11.9,73749.68,0.4275,0.2403,7,3,64918.46,Car,0
CUST_101761,22,73526.91,1.0,54783.47,0.7451,0.3683,5,2,47571.93,Car,0
CUST_101762,52,130146.77,5.4,49700.24,0.3819,0.7067,9,0,62762.97,Home,1
CUST_101763,33,79636.92,9.7,38044.76,0.4777,0.1801,4,0,70208.82,Home,1
CUST_101764,66,55310.76,9.1,3659.14,0.0662,0.5665,8,1,64088.55,Education,1
CUST_101765,47,24595.0,7.0,4350.32,0.1769,0.15,7,0,22836.74,Car,1
CUST_101766,69,64440.12,24.0,36302.29,0.5633,0.2706,9,0,77327.58,Home,1
CUST_101767,61,58943.28,26.0,36755.94,0.6236,0.0255,10,0,31110.5,Home,1
CUST_101768,37,56511.73,9.1,29164.62,0.5161,0.9725,9,0,24625.69,Home,1
CUST_101769,60,45281.61,10.5,7455.53,0.1646,0.2334,5,2,15116.99,Personal,0
CUST_101770,51,48847.58,3.1,19847.96,0.4063,0.2881,8,0,52431.32,Personal,1
CUST_101771,54,33320.86,21.4,11131.69,0.3341,0.1315,7,0,17624.38,Car,1
CUST_101772,44,47964.22,19.0,21417.42,0.4465,0.2034,8,1,42306.18,Personal,1
CUST_101773,65,24904.19,30.0,18585.08,0.7463,0.4352,7,1,20975.67,Home,1
CUST_101774,55,88604.27,14.8,59425.92,0.6707,0.1361,10,2,14423.19,Personal,1
CUST_101775,68,24248.44,35.2,2841.71,0.1172,0.2747,6,0,25887.9,Business,1
CUST_101776,26,18995.75,2.3,14479.46,0.7622,0.9258,5,3,12065.88,Home,0
CUST_101777,39,40791.18,8.9,17434.71,0.4274,0.2116,8,0,14109.79,Personal,1
CUST_101778,50,63322.98,13.0,40849.0,0.6451,0.2696,4,0,74530.87,Car,1
CUST_101779,27,40908.74,2.9,6628.5,0.162,0.3267,8,0,37982.62,Education,1
CUST_101780,30,29580.27,6.4,17351.07,0.5866,0.1046,6,0,23025.5,Car,1
CUST_101781,61,51757.47,19.2,12373.18,0.2391,0.8418,6,0,61447.18,Home,1
CUST_101782,52,34178.18,10.3,13695.36,0.4007,0.9829,9,3,31862.45,Personal,0
CUST_101783,54,136549.04,9.5,8669.54,0.0635,0.4649,5,0,31851.23,Home,1
CUST_101784,48,130170.83,3.5,22296.77,0.1713,0.4304,6,3,154937.37,Car,0
CUST_101785,35,46405.59,7.6,5738.72,0.1237,0.0334,4,0,35145.79,Business,1
CUST_101786,50,32879.59,7.8,7950.13,0.2418,0.3331,8,3,14117.8,Car,0
CUST_101787,57,75124.72,7.5,9767.3,0.13,0.5093,5,2,75070.08,Personal,0
CUST_101788,49,16683.17,16.2,10068.76,0.6035,0.7881,5,0,2547.72,Home,1
CUST_101789,42,43976.27,12.7,3220.47,0.0732,0.329,8,0,36051.88,Personal,1
CUST_101790,24,33448.21,2.5,18202.26,0.5442,0.2269,10,3,9204.96,Car,0
CUST_101791,40,128960.24,9.1,20964.58,0.1626,0.291,3,0,25314.51,Car,1
CUST_101792,52,15543.4,23.2,12529.99,0.8061,0.9024,14,0,7606.67,Business,1
CUST_101793,56,51215.22,27.2,40791.66,0.7965,0.4214,5,3,25197.88,Personal,0
CUST_101794,24,75733.31,2.7,17449.14,0.2304,0.7915,9,0,57601.19,Car,1
CUST_101795,47,44863.05,14.7,24295.0,0.5415,0.2458,8,0,32390.14,Business,1
CUST_101796,37,19017.23,5.3,1376.93,0.0724,0.3672,6,1,16292.87,Home,1
CUST_101797,32,176647.48,9.5,140510.85,0.7954,0.1309,5,0,51496.02,Home,1
CUST_101798,42,47842.48,6.4,22408.93,0.4684,0.3079,6,0,50614.94,Car,1
CUST_101799,37,57858.02,4.1,4893.55,0.0846,0.7944,6,0,60435.08,Personal,1
CUST_101800,30,27149.37,4.1,8796.4,0.324,0.4452,8,0,9173.77,Home,1
CUST_101801,21,44730.43,0.1,4986.53,0.1115,0.1026,4,1,27774.53,Home,1
CUST_101802,42,40228.26,17.3,14657.39,0.3644,0.9534,8,0,25618.03,Personal,1
CUST_101803,46,18503.2,13.3,10841.78,0.5859,0.6405,8,0,20600.75,Business,1
CUST_101804,38,20050.3,8.8,8539.66,0.4259,0.9361,7,2,21978.75,Education,0
CUST_101805,34,96760.87,7.8,34541.48,0.357,0.5263,6,1,16857.12,Business,1
CUST_101806,67,27339.0,21.1,3973.06,0.1453,0.2544,6,0,31544.64,Personal,1
CUST_101807,49,24758.75,3.6,6089.45,0.246,0.5606,8,0,4343.14,Home,1
CUST_101808,32,46635.84,6.3,6068.01,0.1301,0.4559,7,1,32856.3,Home,1
CUST_101809,56,80890.96,21.6,56300.03,0.696,0.4355,5,0,35814.67,Personal,1
CUST_101810,55,17877.67,13.7,2828.1,0.1582,0.3677,12,1,9466.41,Education,1
CUST_101811,32,53696.81,7.6,28260.56,0.5263,0.3225,6,0,42387.65,Personal,1
CUST_101812,27,20712.14,1.8,6714.72,0.3242,0.7882,9,0,15372.49,Personal,1
CUST_101813,49,16671.41,7.4,3847.47,0.2308,0.3256,6,3,4738.64,Car,0
CUST_101814,31,17438.36,2.3,9792.94,0.5616,0.5338,6,0,20346.38,Business,0
CUST_101815,53,95854.05,11.9,39837.12,0.4156,0.4149,10,0,12610.91,Personal,1
CUST_101816,26,20648.94,4.2,7642.51,0.3701,0.3155,6,2,9864.33,Home,0
CUST_101817,67,17079.11,31.9,8954.26,0.5243,0.4333,8,2,16763.44,Personal,0
CUST_101818,35,40923.39,5.5,18129.64,0.443,0.2497,7,1,42397.86,Car,0
CUST_101819,52,98603.58,16.4,28869.88,0.2928,0.1758,4,0,96337.6,Home,1
CUST_101820,31,28696.42,6.7,14269.27,0.4972,0.136,2,1,14627.96,Car,1
CUST_101821,43,39645.79,6.2,23216.53,0.5856,0.4077,10,0,33331.8,Car,0
CUST_101822,46,16833.36,5.7,1201.14,0.0714,0.3214,8,0,15835.64,Car,1
CUST_101823,54,41827.33,26.5,17680.3,0.4227,0.7244,8,0,30774.42,Car,1
CUST_101824,66,53782.51,24.5,5171.01,0.0961,0.8073,9,0,45549.46,Education,1
CUST_101825,54,53073.68,26.8,10568.26,0.1991,0.2498,7,2,37628.58,Education,1
CUST_101826,49,33184.77,9.8,16539.52,0.4984,0.3253,8,0,5324.32,Education,1
CUST_101827,24,32060.18,2.4,23819.15,0.743,0.1482,5,2,12843.76,Personal,0
CUST_101828,37,20073.63,4.3,15180.57,0.7562,0.421,9,0,17522.6,Personal,0
CUST_101829,55,35563.48,9.9,3768.14,0.106,0.928,9,0,13005.11,Education,1
CUST_101830,33,19715.96,6.0,7596.25,0.3853,0.0804,7,0,11849.53,Home,1
CUST_101831,61,80474.29,13.3,41557.34,0.5164,0.2806,3,0,55372.28,Car,1
CUST_101832,59,167527.28,8.5,28086.94,0.1677,0.0827,8,0,140399.24,Home,1
CUST_101833,35,172906.93,4.3,114524.17,0.6623,0.1656,2,2,66579.31,Education,0
CUST_101834,49,105135.33,3.6,67853.1,0.6454,0.1341,5,0,79349.48,Business,1
CUST_101835,49,56322.29,17.2,43518.7,0.7727,0.2828,4,0,42588.69,Personal,1
CUST_101836,31,69308.82,4.9,3935.97,0.0568,0.7302,6,1,71355.26,Car,1
CUST_101837,52,30109.23,5.3,6724.82,0.2233,0.1921,5,0,21294.83,Personal,1
CUST_101838,22,59835.15,0.4,42587.63,0.7117,0.9016,11,2,25405.07,Personal,0
CUST_101839,67,42367.29,8.1,24846.89,0.5865,0.5326,9,0,28596.79,Education,0
CUST_101840,34,44601.61,7.4,34143.06,0.7655,0.1075,5,0,9723.34,Personal,1
CUST_101841,40,78805.26,3.3,7545.11,0.0957,0.9669,9,0,60563.7,Car,1
CUST_101842,42,29902.74,13.8,15775.82,0.5276,0.2787,10,0,33124.58,Education,1
CUST_101843,31,32225.27,1.3,16281.41,0.5052,0.1738,15,0,22003.14,Home,1
CUST_101844,47,131347.61,7.4,10315.98,0.0785,0.0322,7,0,55347.92,Home,1
CUST_101845,23,17604.0,2.2,8112.23,0.4608,0.7538,8,0,9613.17,Business,1
CUST_101846,37,44916.94,10.3,24148.08,0.5376,0.9587,7,0,49051.26,Car,1
CUST_101847,64,124780.21,6.6,25334.69,0.203,0.078,6,0,124078.14,Personal,1
CUST_101848,48,57414.29,18.9,15425.13,0.2687,0.2681,11,1,56466.55,Personal,1
CUST_101849,49,50574.98,12.9,28437.19,0.5623,0.411,6,1,36438.66,Business,0
CUST_101850,41,27930.35,14.5,11860.36,0.4246,0.3296,5,0,14972.18,Home,1
CUST_101851,67,33922.08,24.5,24980.59,0.7364,0.7154,7,0,8333.89,Personal,1
CUST_101852,36,100989.16,9.2,32710.94,0.3239,0.9001,7,1,118478.0,Education,0
CUST_101853,57,51864.23,29.4,13657.29,0.2633,0.1648,3,1,15404.38,Education,1
CUST_101854,40,47538.37,5.3,39832.06,0.8379,0.9373,9,1,17937.67,Home,0
CUST_101855,26,19720.21,3.2,15360.24,0.7789,0.2772,7,0,18550.56,Personal,1
CUST_101856,39,15727.11,8.0,1151.13,0.0732,0.0903,9,2,7640.65,Car,0
CUST_101857,25,164198.83,0.6,109452.13,0.6666,0.39,5,0,121877.46,Home,1
CUST_101858,23,36293.4,0.3,5018.21,0.1383,0.5283,7,0,34036.15,Personal,1
CUST_101859,21,56596.01,0.2,4074.24,0.072,0.1818,6,0,40281.28,Home,1
CUST_101860,58,18738.24,21.1,5039.77,0.269,0.328,6,3,11988.56,Car,0
CUST_101861,35,66714.63,7.5,17711.18,0.2655,0.5201,11,0,10392.31,Car,1
CUST_101862,54,136347.74,16.6,96187.2,0.7055,0.3644,5,1,86774.83,Personal,1
CUST_101863,55,53575.47,4.3,33138.24,0.6185,0.8334,7,0,32173.64,Business,0
CUST_101864,69,21066.31,21.0,17596.43,0.8353,0.1346,7,0,22510.68,Personal,1
CUST_101865,45,54222.35,18.7,33575.04,0.6192,0.7611,7,0,32106.79,Car,1
CUST_101866,44,80426.36,9.1,30932.34,0.3846,0.1191,5,0,63773.05,Home,1
CUST_101867,32,38470.99,6.4,23434.3,0.6091,0.0804,7,0,36590.02,Education,1
CUST_101868,38,110351.06,11.6,93750.65,0.8496,0.4167,7,0,67809.23,Business,1
CUST_101869,35,62072.98,9.7,38368.15,0.6181,0.2022,7,0,24018.58,Car,1
CUST_101870,64,118279.61,20.4,77987.08,0.6593,0.111,4,1,128138.06,Home,1
CUST_101871,36,58958.31,11.2,47207.45,0.8007,0.2439,9,0,63973.88,Home,1
CUST_101872,47,21333.46,10.1,3006.33,0.1409,0.0366,5,0,23249.61,Car,1
CUST_101873,28,31677.76,5.8,19444.68,0.6138,0.9774,8,0,12672.79,Car,1
CUST_101874,66,25142.54,12.3,18370.27,0.7306,0.1913,9,0,11238.85,Home,1
CUST_101875,45,122774.59,7.4,99877.48,0.8135,0.3121,8,1,136362.82,Car,0
CUST_101876,37,79295.31,2.3,17347.87,0.2188,0.5155,4,0,18900.96,Business,1
CUST_101877,49,65770.89,19.1,29803.63,0.4531,0.706,5,0,54028.77,Home,1
CUST_101878,28,31112.54,3.1,18494.66,0.5944,0.8665,6,0,13115.48,Personal,1
CUST_101879,35,24152.81,3.9,5989.27,0.248,0.3297,6,1,21579.02,Car,1
CUST_101880,47,78559.69,7.1,41666.35,0.5304,0.2187,7,1,79897.65,Education,0
CUST_101881,66,43923.95,33.6,11247.3,0.2561,0.1345,8,0,24111.03,Business,1
CUST_101882,27,26516.02,4.8,8399.36,0.3168,0.2054,10,0,7060.51,Car,1
CUST_101883,23,58143.02,1.5,23444.14,0.4032,0.1677,7,0,52646.16,Home,1
CUST_101884,49,16852.64,15.4,7977.23,0.4734,0.1119,11,0,2718.34,Personal,1
CUST_101885,64,32765.0,19.0,13417.03,0.4095,0.8119,14,0,3816.86,Home,1
CUST_101886,44,43447.17,9.0,19314.72,0.4446,0.4935,8,0,46267.28,Business,1
CUST_101887,23,22205.39,2.2,6414.49,0.2889,0.8383,8,0,22171.82,Home,1
CUST_101888,40,202961.92,3.8,35959.18,0.1772,0.2526,10,0,150222.38,Home,1
CUST_101889,66,25556.12,18.1,2245.87,0.0879,0.2411,7,0,21260.45,Business,1
CUST_101890,35,21285.06,5.1,4401.39,0.2068,0.861,9,0,24432.36,Personal,0
CUST_101891,45,25240.74,11.2,13012.99,0.5156,0.094,2,3,4266.77,Home,0
CUST_101892,50,80952.1,12.6,54957.76,0.6789,0.1675,5,0,27382.28,Personal,1
CUST_101893,34,39941.93,6.5,7405.16,0.1854,0.8604,10,0,36032.53,Home,1
CUST_101894,27,52501.46,1.4,7184.52,0.1368,0.2838,7,0,20498.63,Home,1
CUST_101895,37,15955.48,7.8,10362.0,0.6494,0.4849,3,0,5233.22,Home,1
CUST_101896,64,16576.71,11.9,4875.65,0.2941,0.5962,5,1,9720.97,Home,1
CUST_101897,40,41562.41,4.6,33715.41,0.8112,0.1581,5,1,37242.73,Car,1
CUST_101898,56,91337.41,5.2,56762.03,0.6215,0.3899,7,0,30285.14,Car,1
CUST_101899,29,112420.61,5.7,35008.32,0.3114,0.1433,7,1,64360.76,Education,0
CUST_101900,58,19081.41,15.2,5373.98,0.2816,0.7611,7,1,12797.88,Education,0
CUST_101901,68,49783.95,25.9,23346.62,0.469,0.4707,4,0,14409.84,Education,1
CUST_101902,42,125002.08,13.4,14164.7,0.1133,0.5318,9,2,78059.65,Home,0
CUST_101903,22,37094.03,1.2,5346.78,0.1441,0.2977,8,2,39040.12,Home,0
CUST_101904,44,94623.28,10.3,18043.36,0.1907,0.9039,5,0,87116.99,Personal,1
CUST_101905,28,21458.35,3.0,14372.35,0.6698,0.7057,6,1,14029.3,Car,0
CUST_101906,31,138275.5,4.0,63756.88,0.4611,0.6519,6,2,32883.34,Home,0
CUST_101907,33,77640.18,7.1,4538.36,0.0585,0.4377,7,1,9758.8,Education,1
CUST_101908,37,142615.57,7.6,83973.93,0.5888,0.0873,9,0,24810.37,Car,1
CUST_101909,28,65801.34,5.6,25593.57,0.389,0.7064,6,0,60881.9,Home,1
CUST_101910,41,35322.9,15.0,16201.97,0.4587,0.166,7,3,30900.82,Personal,0
CUST_101911,38,140259.63,3.9,31038.47,0.2213,0.4678,7,0,129132.9,Personal,1
CUST_101912,50,29506.46,5.9,14500.24,0.4914,0.2982,8,0,12921.82,Business,1
CUST_101913,38,33167.64,9.7,27639.34,0.8333,0.0051,12,2,6597.65,Car,0
CUST_101914,66,69300.2,14.3,7536.8,0.1088,0.1671,6,0,61383.71,Home,1
CUST_101915,67,80228.25,5.3,22233.97,0.2771,0.2399,4,0,89431.45,Car,1
CUST_101916,51,134284.85,22.4,32818.96,0.2444,0.3743,9,0,80223.21,Home,1
CUST_101917,58,25312.41,9.8,6298.73,0.2488,0.8435,2,0,23812.55,Business,0
CUST_101918,52,86976.5,24.0,30699.67,0.353,0.1418,5,0,78355.45,Home,1
CUST_101919,31,75367.37,6.6,53095.39,0.7045,0.119,7,2,78311.27,Business,0
CUST_101920,65,17966.42,28.5,14018.96,0.7803,0.8626,6,0,2357.51,Business,1
CUST_101921,45,37038.95,6.0,7843.82,0.2118,0.4114,10,1,42625.74,Personal,0
CUST_101922,53,29955.86,8.7,14509.42,0.4844,0.7825,17,3,31510.34,Home,0
CUST_101923,58,31339.97,17.7,17535.31,0.5595,0.6872,8,2,33349.75,Education,0
CUST_101924,61,198213.99,9.0,92657.5,0.4675,0.8655,7,0,237061.58,Car,0
CUST_101925,28,61322.83,2.5,24361.18,0.3973,0.8548,9,2,49268.23,Personal,0
CUST_101926,31,71911.52,3.6,14639.78,0.2036,0.5122,2,1,13651.75,Car,1
CUST_101927,42,184009.8,4.7,81070.21,0.4406,0.0879,7,1,184943.84,Car,1
CUST_101928,44,36308.97,5.8,13469.61,0.371,0.5165,11,0,9017.79,Education,1
CUST_101929,61,87840.66,26.7,60298.28,0.6865,0.8048,11,0,80082.85,Home,0
CUST_101930,37,40654.49,3.7,26867.88,0.6609,0.2377,7,0,23027.8,Education,1
CUST_101931,32,106648.8,1.4,16765.08,0.1572,0.3515,13,0,11440.71,Car,1
CUST_101932,66,23966.39,24.9,2895.51,0.1208,0.5014,7,0,13885.09,Car,1
CUST_101933,52,147772.26,25.1,114748.58,0.7765,0.3428,5,0,144274.58,Home,1
CUST_101934,35,26109.95,5.0,12491.18,0.4784,0.3197,6,0,5121.17,Car,1
CUST_101935,36,32768.36,2.9,24125.4,0.7362,0.0977,7,3,3356.57,Education,0
CUST_101936,42,78511.88,11.0,7578.04,0.0965,0.1146,5,0,46953.12,Education,1
CUST_101937,48,37521.21,20.6,17680.46,0.4712,0.17,6,2,3813.9,Home,1
CUST_101938,40,57166.48,13.0,27528.02,0.4815,0.3221,9,0,64495.97,Car,1
CUST_101939,53,41460.85,17.7,30621.39,0.7386,0.3394,12,1,41765.52,Car,0
CUST_101940,30,76030.38,3.2,9738.58,0.1281,0.3102,11,0,60301.9,Home,1
CUST_101941,60,26664.0,19.2,6462.19,0.2424,0.0139,6,0,3174.34,Education,1
CUST_101942,52,17710.63,5.2,6645.57,0.3752,0.3015,7,1,12872.17,Home,0
CUST_101943,53,31045.83,19.0,23056.91,0.7427,0.2064,6,1,26022.47,Business,1
CUST_101944,22,43936.85,1.2,35198.1,0.8011,0.2611,7,0,32785.27,Home,0
CUST_101945,53,23277.61,25.6,19650.49,0.8442,0.1475,6,3,26573.26,Personal,0
CUST_101946,53,34718.58,9.3,28377.4,0.8174,0.2898,9,0,35221.24,Education,0
CUST_101947,61,37985.88,4.6,2079.86,0.0548,0.1677,9,0,19053.78,Education,1
CUST_101948,33,17659.71,6.3,1557.0,0.0882,0.1664,3,0,15262.91,Business,1
CUST_101949,50,54393.28,17.8,9142.72,0.1681,0.1144,12,0,33030.91,Personal,1
CUST_101950,53,112070.85,21.6,36881.36,0.3291,0.8955,5,1,125651.91,Home,1
CUST_101951,33,22405.72,3.1,15996.21,0.7139,0.1438,8,2,17475.09,Business,0
CUST_101952,46,55987.16,7.4,42781.19,0.7641,0.4099,4,1,41446.0,Home,0
CUST_101953,42,64178.1,10.1,12801.45,0.1995,0.9874,5,0,41764.99,Car,1
CUST_101954,59,39461.13,12.9,21535.17,0.5457,0.8472,7,1,20342.72,Car,0
CUST_101955,22,69343.72,1.4,54357.82,0.7839,0.2357,7,0,18228.01,Business,1
CUST_101956,58,38799.3,16.4,16333.94,0.421,0.5635,5,0,15571.12,Education,1
CUST_101957,59,46610.93,25.7,6191.56,0.1328,0.306,5,0,21709.09,Personal,1
CUST_101958,46,15332.11,13.2,6382.0,0.4163,0.9358,6,0,4130.77,Business,1
